question,generated_answer,latency,faithfulness,context_relevancy,answer_correctness,strategy
Kada postoji obveza izdavanja eRačuna za inozemne transakcije?,"Obveza izdavanja eRačuna za inozemne transakcije nije izričito navedena u dostupnim informacijama. Izdavatelj eRačuna dužan je izdati eRačun za tuzemne transakcije koje obavlja primatelju eRačuna, osim ako je izuzet od obveze izdavanja računa prema posebnom zakonu. Za inozemne transakcije, specifične odredbe nisu navedene.",2.782597303390503,0.5,0.5,0.5,semantic
Može li se isti digitalni certifikat koristiti za F1.0 i F2.0?,Nema informacija o mogućnosti korištenja istog digitalnog certifikata za F1.0 i F2.0 u dostupnom sadržaju. Preporučuje se provjeriti specifične zahtjeve ili smjernice vezane uz certifikate za te verzije.,2.538712739944458,0.0,0.5,0.0,semantic
Kada se može primijeniti članak 39. Zakona za B2B transakcije?,"Članak 39. Zakona može se primijeniti na B2B transakcije kada se transakcija plaća gotovinom ili karticom, a za koju je izdan račun i proveden postupak fiskalizacije računa prema članku 15. Zakona. U tom slučaju, od obveze izdavanja eRačuna i fiskalizacije eRačuna može biti izuzeta ta transakcija.",2.674319267272949,1.0,1.0,1.0,semantic
Kako se postupa s računima za predujam kod izdavanja konačnog računa?,Informacije o postupanju s računima za predujam kod izdavanja konačnog računa nisu navedene. Preporučuje se konzultirati relevantne propise ili stručnjake za detalje o toj temi.,2.295956611633301,0.0,0.0,0.0,semantic
Koje su obveze odvjetničkih ureda koji nisu u sustavu PDV-a?,Informacije o obvezama odvjetničkih ureda koji nisu u sustavu PDV-a nisu navedene u dostupnom tekstu. Preporučuje se konzultirati relevantne zakone ili propise koji se odnose na odvjetničke usluge i fiskalizaciju za detaljnije informacije.,2.033829927444458,0.5,0.0,0.0,semantic
Kako se štiti profesionalna tajna odvjetnika kod eRačuna?,"Informacije o zaštiti profesionalne tajne odvjetnika u vezi s eRačunima nisu izravno navedene. Međutim, općenito se može reći da se odredbe koje se odnose na eRačune ne primjenjuju na isporuke dobara ili usluga koje su zaštićene propisanim stupnjem tajnosti ili koje zahtijevaju posebne sigurnosne mjere prema zakonima i drugim propisima. To može implicirati da se određene transakcije odvjetnika mogu izuzeti od primjene eRačuna kako bi se osigurala zaštita profesionalne tajne.",4.260567665100098,0.5,0.5,0.5,semantic
Koje su obveze OPG-a u sustavu PDV-a vezano uz fiskalizaciju?,Informacije o obvezama OPG-a u sustavu PDV-a vezano uz fiskalizaciju nisu navedene u dostupnom tekstu. Preporučuje se konzultirati relevantne zakone ili propise koji se odnose na OPG-e i fiskalizaciju kako bi se dobile točne informacije.,2.254399538040161,0.0,0.7,0.0,semantic
Koje vrste dokumenata (šifre) se najčešće koriste za eRačune u Hrvatskoj?,"U Hrvatskoj se za eRačune najčešće koriste sljedeće vrste dokumenata (šifre):

1. Oznaka slijednosti - označava način dodjele broja računa, bilo na razini poslovnog prostora (P) ili na razini naplatnog uređaja (N).
2. Broj računa - sastoji se od numeričke oznake računa, oznake poslovnog prostora i broja uređaja za izdavanje računa, ispisuje se u obliku: brojčana oznaka računa/oznaka poslovnog prostora/oznaka naplatnog uređaja.
3. OIB - identifikacijski broj obveznika fiskalizacije.
4. Datum i vrijeme izdavanja računa - označava kada je račun izdan.
5. Oznaka je li obveznik u sustavu PDV-a - informacija o statusu obveznika u vezi s porezom na dodanu vrijednost.

Ovi elementi su ključni za pravilno izdavanje i evidentiranje eRačuna.",5.838956356048584,0.5,0.5,0.5,semantic
Koja je razlika između poslovnih procesa P4 i P6?,"Na temelju dostupnih informacija, razlika između poslovnih procesa P4 i P6 nije izravno navedena. Međutim, može se pretpostaviti da se P4 odnosi na prijavu podataka o radnom vremenu za internetsku trgovinu, pokretnu trgovinu ili trgovinu putem samoposlužnog uređaja, dok se P6 odnosi na obveznika fiskalizacije koji obavlja djelatnost prema dogovoru i navodi radno vrijeme po dogovoru. To sugerira da se P4 fokusira na standardizirane oblike trgovine, dok P6 omogućava fleksibilnost u radnom vremenu prema dogovoru.",3.762281656265259,0.0,0.2,0.0,semantic
Zašto se eRačun pojavljuje kao nefiskaliziran u FiskAplikaciji?,"eRačun se može pojaviti kao nefiskaliziran u FiskAplikaciji zbog nekoliko razloga, uključujući:

1. Tehničke probleme ili prekid internetske veze koji onemogućava fiskalizaciju.
2. Neispunjavanje obveze fiskalizacije od strane izdavatelja ili primatelja eRačuna unutar propisanog roka.
3. Nedostatak potrebnih podataka za fiskalizaciju, kao što su informacije o datumu izdavanja, broju računa ili drugim relevantnim podacima.
4. Problemi s digitalnim certifikatom koji se koristi za potpisivanje fiskalizacijske poruke.

U svakom slučaju, obveznici fiskalizacije trebaju osigurati da su svi potrebni koraci i podaci ispunjeni kako bi eRačun bio pravilno fiskaliziran.",5.941916465759277,0.5,0.5,0.5,semantic
Hoće li se poduzetnici kažnjavati zbog grešaka u fiskalizaciji eRačuna?,"Da, poduzetnici će se kažnjavati zbog grešaka u fiskalizaciji eRačuna. Novčane kazne su predviđene za različite prekršaje vezane uz neizdavanje, neprimanje ili neprovođenje fiskalizacije eRačuna, kao i za neosiguravanje potrebne softverske i hardverske podrške za fiskalizaciju. Kazne se razlikuju ovisno o vrsti prekršaja i mogu biti značajne.",3.006767749786377,0.0,0.8,0.0,semantic
Zašto je AS4 protokol važan za razmjenu eRačuna?,"Informacije o AS4 protokolu nisu navedene u dostupnom sadržaju, stoga nije moguće odgovoriti na pitanje o njegovoj važnosti za razmjenu eRačuna.",2.59503173828125,0.0,0.5,0.0,semantic
"Paušalni obrt nije u sustavu PDV-a, većina kupaca su građani koji plaćaju na transakcijski račun, ali povremeno ima i B2B kupce koji plaćaju karticom. Što se mijenja u njegovom poslovanju od 1.1.2026?","Od 1. siječnja 2024. godine, paušalni obrti koji nisu u sustavu PDV-a i koji ostvaruju promet gotovinom moraju se pridržavati odredbi o fiskalizaciji. To znači da će biti obvezni provoditi fiskalizaciju svojih transakcija, što uključuje izdavanje računa s jedinstvenim identifikatorom, vođenje evidencije o prometu te korištenje naplatnih uređaja koji su u skladu s propisima. Ova promjena utjecat će na način na koji obavljaju svoje poslovanje, uključujući obvezu evidentiranja svih transakcija, bez obzira na to jesu li kupci fizičke ili pravne osobe.",4.207711458206177,0.5,0.5,0.3,semantic
